projeto|data|votacao|id-votacao|voto|senador|id-senador
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Alfredo Pereira do Nascimento"|4527
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Ana Amélia de Lemos"|4988
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Ana Rita Esgario"|4869
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Angela Maria Gomes Portela"|4697
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Anibal Diniz"|4837
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Antonio Carlos Rodrigues"|5150
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Ataídes de Oliveira"|5164
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Benedito de Lira"|3823
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Cássio Rodrigues da Cunha Lima"|5197
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Cícero de Lucena Filho"|4529
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Clésio Soares de Andrade"|4895
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Cristovam Ricardo Cavalcanti Buarque"|3398
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Cyro Miranda Gifford Júnior"|4877
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Delcídio do Amaral Gomez"|3360
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Eduardo Alves do Amorim"|4721
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Carlos Eduardo de Souza Braga"|4994
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Eduardo Benedito Lopes"|4767
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Fernando Affonso Collor de Mello"|4525
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Fernando de Souza Flexa Ribeiro"|3634
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Garibaldi Alves"|4935
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Jorge Afonso Argello"|4776
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Humberto Sérgio Costa Lima"|5008
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Ivo Narciso Cassol"|5004
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Jarbas de Andrade Vasconcelos"|4545
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Jayme Veríssimo Campos"|4531
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"João Alberto Rodrigues Capiberibe"|3394
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"João Durval Carneiro"|4537
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"João Vicente de Macêdo Claudino"|4541
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Jorge Ney Viana Macedo Neves"|4990
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Kátia Regina de Abreu"|1249
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Lídice da Mata E Souza"|4575
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Luiz Lindbergh Farias Filho"|3695
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Edison Lobão Filho"|3579
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Luiz Henrique da Silveira"|5002
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Maria do Carmo do Nascimento Alves"|1023
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Mário Couto Filho"|4539
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Paulo Roberto Bauer"|3741
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Paulo Roberto Davim"|5020
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"José Pedro Gonçalves Taques"|5010
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Randolph Frederich Rodrigues Alves"|5012
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Rodrigo Sobral Rollemberg"|4593
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Ruben Figueiró de Oliveira"|4893
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Sérgio de Oliveira Cunha"|4560
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Sérgio de Souza"|5048
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Valdir Raupp de Matos"|3372
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Vicente Alves de Oliveira"|4763
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Vital do Rêgo Filho"|4645
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Waldemir Moka Miranda de Britto"|1176
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"José Wellington Barroso de Araujo Dias"|5016
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"Wilder Pedro de Morais"|5070
"OFICIO ""S"" nº 00007, de 2013"|05/06/2013|"Votação do Parecer nº 361, de 2013 (escolha de autoridade) - Sra. Gisela Gondim Ramos, para compor o Conselho Nacional de Justiça, nos termos do art. 103-B, da Constituição Federal,"|2057494|"presente mas não registrou voto"|"José Perrella de Oliveira Costa"|5144
"OFICIO ""S"" nº 00012, de 2013"|08/05/2013|"Votação do Parecer nº 287, de 2013 (escolha de autoridade) - Sr. Esdras Dantas de Souza, para compor o Conselho Nacional do Ministério Público, nos termos do art. 130 - A da Constituição Federal (OFS - 12/2013)."|2045990|"presente mas não registrou voto"|"Acir Marcos Gurgacz"|4981
"OFICIO ""S"" nº 00012, de 2013"|08/05/2013|"Votação do Parecer nº 287, de 2013 (escolha de autoridade) - Sr. Esdras Dantas de Souza, para compor o Conselho Nacional do Ministério Público, nos termos do art. 130 - A da Constituição Federal (OFS - 12/2013)."|2045990|"presente mas não registrou voto"|"Alfredo Pereira do Nascimento"|4527
"OFICIO ""S"" nº 00012, de 2013"|08/05/2013|"Votação do Parecer nº 287, de 2013 (escolha de autoridade) - Sr. Esdras Dantas de Souza, para compor o Conselho Nacional do Ministério Público, nos termos do art. 130 - A da Constituição Federal (OFS - 12/2013)."|2045990|"presente mas não registrou voto"|"Ana Amélia de Lemos"|4988
